id,Rows_Timeline Chart,Columns_Timeline Chart,Category,Date_Born,Full Name,Gender,Id,Is Recipient Active,Table Name_Award Only,Table Name_Birth Death,Born country,Date_Award,Date_Died,Date_Earliest,Date_End,First Name,Last Name,Motivation,Motivaton_Cleaned,Table Name,Age (Years) at Award,Decade_Born,Year,Born_Country_Latitude,Born_Country_Longitude,Born_Country_coordinates,continent
73,0,31839,Physics,Feb 1905,Emilio Segrè,Male,72,Deceased,Start,Start,Italy,Dec 1959,Apr 1989,Nov 1817,Apr 1989,Emilio,Segrè,"""for their discovery of the antiproton""",for their discovery of the antiproton,Start,54,1900,1959,41.87194,12.56738,"41.87194, 12.56738",Europe
74,0,37477,Physics,Jul 1920,Owen Chamberlain,Male,73,Deceased,Start,Start,USA,Dec 1959,Feb 2006,Nov 1817,Feb 2006,Owen,Chamberlain,"""for their discovery of the antiproton""",for their discovery of the antiproton,Start,39,1920,1959,37.09024,-95.712891,"37.09024, -95.712891",North America
75,0,39741,Physics,Sep 1926,Donald A. Glaser,Male,74,Deceased,Start,Start,USA,Dec 1960,Feb 2013,Nov 1817,Feb 2013,Donald A.,Glaser,"""for the invention of the bubble chamber""",for the invention of the bubble chamber,Start,34,1920,1960,37.09024,-95.712891,"37.09024, -95.712891",North America
76,0,35495,Physics,Feb 1915,Robert Hofstadter,Male,75,Deceased,Start,Start,USA,Dec 1961,Nov 1990,Nov 1817,Nov 1990,Robert,Hofstadter,"""for his pioneering studies of electron scattering in atomic nuclei and for his thereby achieved discoveries concerning the structure of the nucleons""",for his pioneering studies of electron scattering in atomic nuclei and for his thereby achieved discoveries concerning the structure of the nucleons,Start,46,1910,1961,37.09024,-95.712891,"37.09024, -95.712891",North America
77,0,40604,Physics,Jan 1929,Rudolf Mössbauer,Male,76,Deceased,Start,Start,Germany,Dec 1961,Sep 2011,Nov 1817,Sep 2011,Rudolf,Mössbauer,"""for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name""",for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name,Start,32,1920,1961,51.165691,10.451526,"51.165691, 10.451526",Europe
78,0,32924,Physics,Jan 1908,Lev Landau,Male,77,Deceased,Start,Start,Russian Empire (now Azerbaijan),Dec 1962,Apr 1968,Nov 1817,Apr 1968,Lev,Landau,"""for his pioneering theories for condensed matter especially liquid helium""",for his pioneering theories for condensed matter especially liquid helium,Start,54,1900,1962,40.143105,47.576927,"40.143105, 47.576927",Asia
79,0,31032,Physics,Nov 1902,Eugene Wigner,Male,78,Deceased,Start,Start,Austria-Hungary (now Hungary),Dec 1963,Jan 1995,Nov 1817,Jan 1995,Eugene,Wigner,"""for his contributions to the theory of the atomic nucleus and the elementary particles particularly through the discovery and application of fundamental symmetry principles""",for his contributions to the theory of the atomic nucleus and the elementary particles particularly through the discovery and application of fundamental symmetry principles,Start,61,1900,1963,47.162494,19.503304,"47.162494, 19.503304",Europe
80,0,32351,Physics,Jun 1906,Maria Goeppert Mayer,Female,79,Deceased,Start,Start,Germany (now Poland),Dec 1963,Feb 1972,Nov 1817,Feb 1972,Maria,Goeppert Mayer,"""for their discoveries concerning nuclear shell structure""",for their discoveries concerning nuclear shell structure,Start,57,1900,1963,51.919438,19.145136,"51.919438, 19.145136",Europe
81,0,32713,Physics,Jun 1907,J. Hans D. Jensen,Male,80,Deceased,Start,Start,Germany,Dec 1963,Feb 1973,Nov 1817,Feb 1973,J. Hans D.,Jensen,"""for their discoveries concerning nuclear shell structure""",for their discoveries concerning nuclear shell structure,Start,56,1900,1963,51.165691,10.451526,"51.165691, 10.451526",Europe
82,0,35668,Physics,Jul 1915,Charles H. Townes,Male,81,Deceased,Start,Start,USA,Dec 1964,Jan 2015,Nov 1817,Jan 2015,Charles H.,Townes,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle,Start,49,1910,1964,37.09024,-95.712891,"37.09024, -95.712891",North America
83,0,38364,Physics,Dec 1922,Nicolay G. Basov,Male,82,Deceased,Start,Start,USSR (now Russia),Dec 1964,Jul 2001,Nov 1817,Jul 2001,Nicolay G.,Basov,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle,Start,42,1920,1964,61.52401,105.318756,"61.52401, 105.318756",Asia
84,0,36017,Physics,Jul 1916,Aleksandr M. Prokhorov,Male,83,Deceased,Start,Start,Australia,Dec 1964,Jan 2002,Nov 1817,Jan 2002,Aleksandr M.,Prokhorov,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle,Start,48,1910,1964,-25.274398,133.775136,"-25.274398, 133.775136",Australia
85,0,32262,Physics,Mar 1906,Sin-Itiro Tomonaga,Male,84,Deceased,Start,Start,Japan,Dec 1965,Jul 1979,Nov 1817,Jul 1979,Sin-Itiro,Tomonaga,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles,Start,59,1900,1965,36.204824,138.252924,"36.204824, 138.252924",Asia
86,0,36598,Physics,Feb 1918,Julian Schwinger,Male,85,Deceased,Start,Start,USA,Dec 1965,Jul 1994,Nov 1817,Jul 1994,Julian,Schwinger,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles,Start,47,1910,1965,37.09024,-95.712891,"37.09024, -95.712891",North America
87,0,36686,Physics,May 1918,Richard P. Feynman,Male,86,Deceased,Start,Start,USA,Dec 1965,Feb 1988,Nov 1817,Feb 1988,Richard P.,Feynman,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles,Start,47,1910,1965,37.09024,-95.712891,"37.09024, -95.712891",North America
88,0,30834,Physics,May 1902,Alfred Kastler,Male,87,Deceased,Start,Start,Germany (now France),Dec 1966,Jan 1984,Nov 1817,Jan 1984,Alfred,Kastler,"""for the discovery and development of optical methods for studying Hertzian resonances in atoms""",for the discovery and development of optical methods for studying Hertzian resonances in atoms,Start,64,1900,1966,46.227638,2.213749,"46.227638, 2.213749",Europe
89,0,32355,Physics,Jul 1906,Hans Bethe,Male,88,Deceased,Start,Start,Germany (now France),Dec 1967,Mar 2005,Nov 1817,Mar 2005,Hans,Bethe,"""for his contributions to the theory of nuclear reactions especially his discoveries concerning the energy production in stars""",for his contributions to the theory of nuclear reactions especially his discoveries concerning the energy production in stars,Start,61,1900,1967,46.227638,2.213749,"46.227638, 2.213749",Europe
90,0,34162,Physics,Jun 1911,Luis Alvarez,Male,89,Deceased,Start,Start,USA,Dec 1968,Sep 1988,Nov 1817,Sep 1988,Luis,Alvarez,"""for his decisive contributions to elementary particle physics in particular the discovery of a large number of resonance states made possible through his development of the technique of using hydrogen bubble chamber and data analysis""",for his decisive contributions to elementary particle physics in particular the discovery of a large number of resonance states made possible through his development of the technique of using hydrogen bubble chamber and data analysis,Start,57,1910,1968,37.09024,-95.712891,"37.09024, -95.712891",North America
91,0,40831,Physics,Sep 1929,Murray Gell-Mann,Male,90,Deceased,Start,Start,USA,Dec 1969,May 2019,Nov 1817,May 2019,Murray,Gell-Mann,"""for his contributions and discoveries concerning the classification of elementary particles and their interactions""",for his contributions and discoveries concerning the classification of elementary particles and their interactions,Start,40,1920,1969,37.09024,-95.712891,"37.09024, -95.712891",North America
92,0,33053,Physics,May 1908,Hannes Alfvén,Male,91,Deceased,Start,Start,Sweden,Dec 1970,Apr 1995,Nov 1817,Apr 1995,Hannes,Alfvén,"""for fundamental work and discoveries in magnetohydro-dynamics with fruitful applications in different parts of plasma physics""",for fundamental work and discoveries in magnetohydro-dynamics with fruitful applications in different parts of plasma physics,Start,62,1900,1970,60.12816100000001,18.643501,"60.12816100000001, 18.643501",Europe
93,0,31768,Physics,Nov 1904,Louis Néel,Male,92,Deceased,Start,Start,France,Dec 1970,Nov 2000,Nov 1817,Nov 2000,Louis,Néel,"""for fundamental work and discoveries concerning antiferromagnetism and ferrimagnetism which have led to important applications in solid state physics""",for fundamental work and discoveries concerning antiferromagnetism and ferrimagnetism which have led to important applications in solid state physics,Start,66,1900,1970,46.227638,2.213749,"46.227638, 2.213749",Europe
94,0,30137,Physics,Jun 1900,Dennis Gabor,Male,93,Deceased,Start,Start,Hungary,Dec 1971,Feb 1979,Nov 1817,Feb 1979,Dennis,Gabor,"""for his invention and development of the holographic method""",for his invention and development of the holographic method,Start,71,1900,1971,47.162494,19.503304,"47.162494, 19.503304",Europe
95,0,40997,Physics,Feb 1930,Leon N. Cooper,Male,95,Alive,Start,Start,USA,Dec 1972,,Nov 1817,Mar 2023,Leon N.,Cooper,"""for their jointly developed theory of superconductivity usually called the BCS-theory""",for their jointly developed theory of superconductivity usually called the BCS-theory,Start,42,1930,1972,37.09024,-95.712891,"37.09024, -95.712891",North America
96,0,41454,Physics,May 1931,Robert Schrieffer,Male,96,Deceased,Start,Start,USA,Dec 1972,Jul 2019,Nov 1817,Jul 2019,Robert,Schrieffer,"""for their jointly developed theory of superconductivity usually called the BCS-theory""",for their jointly developed theory of superconductivity usually called the BCS-theory,Start,41,1930,1972,37.09024,-95.712891,"37.09024, -95.712891",North America
97,0,39183,Physics,Mar 1925,Leo Esaki,Male,97,Alive,Start,Start,Japan,Dec 1973,,Nov 1817,Mar 2023,Leo,Esaki,"""for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors respectively""",for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors respectively,Start,48,1920,1973,36.204824,138.252924,"36.204824, 138.252924",Asia
98,0,40668,Physics,Apr 1929,Ivar Giaever,Male,98,Alive,Start,Start,Norway,Dec 1973,,Nov 1817,Mar 2023,Ivar,Giaever,"""for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors respectively""",for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors respectively,Start,44,1920,1973,60.47202399999999,8.468945999999999,"60.47202399999999, 8.468945999999999",Europe
99,0,44594,Physics,Jan 1940,Brian D. Josephson,Male,99,Alive,Start,Start,United Kingdom,Dec 1973,,Nov 1817,Mar 2023,Brian D.,Josephson,"""for his theoretical predictions of the properties of a supercurrent through a tunnel barrier in particular those phenomena which are generally known as the Josephson effects""",for his theoretical predictions of the properties of a supercurrent through a tunnel barrier in particular those phenomena which are generally known as the Josephson effects,Start,33,1940,1973,55.378051,-3.435973,"55.378051, -3.435973",Europe
100,0,36825,Physics,Sep 1918,Martin Ryle,Male,100,Deceased,Start,Start,United Kingdom,Dec 1974,Oct 1984,Nov 1817,Oct 1984,Martin,Ryle,"""for their pioneering research in radio astrophysics: Ryle for his observations and inventions in particular of the aperture synthesis technique and Hewish for his decisive role in the discovery of pulsars""",for their pioneering research in radio astrophysics: Ryle for his observations and inventions in particular of the aperture synthesis technique and Hewish for his decisive role in the discovery of pulsars,Start,56,1910,1974,55.378051,-3.435973,"55.378051, -3.435973",Europe
101,0,38878,Physics,May 1924,Antony Hewish,Male,101,Deceased,Start,Start,United Kingdom,Dec 1974,Sep 2021,Nov 1817,Sep 2021,Antony,Hewish,"""for their pioneering research in radio astrophysics: Ryle for his observations and inventions in particular of the aperture synthesis technique and Hewish for his decisive role in the discovery of pulsars""",for their pioneering research in radio astrophysics: Ryle for his observations and inventions in particular of the aperture synthesis technique and Hewish for his decisive role in the discovery of pulsars,Start,50,1920,1974,55.378051,-3.435973,"55.378051, -3.435973",Europe
102,0,38186,Physics,Jun 1922,Aage N. Bohr,Male,102,Deceased,Start,Start,Denmark,Dec 1975,Sep 2009,Nov 1817,Sep 2009,Aage N.,Bohr,"""for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection""",for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection,Start,53,1920,1975,56.26392,9.501785,"56.26392, 9.501785",Europe
103,0,39667,Physics,Jul 1926,Ben R. Mottelson,Male,103,Deceased,Start,Start,USA,Dec 1975,May 2022,Nov 1817,May 2022,Ben R.,Mottelson,"""for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection""",for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection,Start,49,1920,1975,37.09024,-95.712891,"37.09024, -95.712891",North America
104,0,36533,Physics,Dec 1917,James Rainwater,Male,104,Deceased,Start,Start,USA,Dec 1975,Mar 1986,Nov 1817,Mar 1986,James,Rainwater,"""for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection""",for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection,Start,58,1910,1975,37.09024,-95.712891,"37.09024, -95.712891",North America
